"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"7296","1595013268.831","192.168.56.105","192.168.56.104","TCP","54","3619  >  80 [RST] Seq=1 Win=0 Len=0","3619","80"
"7297","1595013268.831","192.168.56.105","192.168.56.104","TCP","54","3622  >  80 [SYN] Seq=0 Win=512 Len=0","3622","80"
"7298","1595013268.831","192.168.56.104","192.168.56.105","TCP","60","80  >  3621 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3621"
"7299","1595013268.831","192.168.56.105","192.168.56.104","TCP","54","3621  >  80 [RST] Seq=1 Win=0 Len=0","3621","80"
"7300","1595013268.831","192.168.56.104","192.168.56.105","TCP","60","80  >  3622 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3622"
"7301","1595013268.831","192.168.56.105","192.168.56.104","TCP","54","3622  >  80 [RST] Seq=1 Win=0 Len=0","3622","80"
"7302","1595013268.831","192.168.56.105","192.168.56.104","TCP","54","3623  >  80 [SYN] Seq=0 Win=512 Len=0","3623","80"
"7303","1595013268.831","192.168.56.105","192.168.56.104","TCP","54","3624  >  80 [SYN] Seq=0 Win=512 Len=0","3624","80"
"7304","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3623 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3623"
"7305","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3623  >  80 [RST] Seq=1 Win=0 Len=0","3623","80"
"7306","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3624 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3624"
"7307","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3624  >  80 [RST] Seq=1 Win=0 Len=0","3624","80"
"7308","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3625  >  80 [SYN] Seq=0 Win=512 Len=0","3625","80"
"7309","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3626  >  80 [SYN] Seq=0 Win=512 Len=0","3626","80"
"7310","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3625 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3625"
"7311","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3625  >  80 [RST] Seq=1 Win=0 Len=0","3625","80"
"7312","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3626 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3626"
"7313","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3626  >  80 [RST] Seq=1 Win=0 Len=0","3626","80"
"7314","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 3626  >  80 [SYN] Seq=0 Win=512 Len=0","3626","80"
"7315","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3627  >  80 [SYN] Seq=0 Win=512 Len=0","3627","80"
"7316","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3629  >  80 [SYN] Seq=0 Win=512 Len=0","3629","80"
"7317","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3626 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3626"
"7318","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3626  >  80 [RST] Seq=1 Win=0 Len=0","3626","80"
"7319","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3627 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3627"
"7320","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3627  >  80 [RST] Seq=1 Win=0 Len=0","3627","80"
"7321","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3629 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3629"
"7322","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3629  >  80 [RST] Seq=1 Win=0 Len=0","3629","80"
"7323","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3630  >  80 [SYN] Seq=0 Win=512 Len=0","3630","80"
"7324","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3631  >  80 [SYN] Seq=0 Win=512 Len=0","3631","80"
"7325","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3632  >  80 [SYN] Seq=0 Win=512 Len=0","3632","80"
"7326","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3630 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3630"
"7327","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3630  >  80 [RST] Seq=1 Win=0 Len=0","3630","80"
"7328","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3631 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3631"
"7329","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3631  >  80 [RST] Seq=1 Win=0 Len=0","3631","80"
"7330","1595013268.832","192.168.56.104","192.168.56.105","TCP","60","80  >  3632 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3632"
"7331","1595013268.832","192.168.56.105","192.168.56.104","TCP","54","3632  >  80 [RST] Seq=1 Win=0 Len=0","3632","80"
"7332","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3633  >  80 [SYN] Seq=0 Win=512 Len=0","3633","80"
"7333","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 3633  >  80 [SYN] Seq=0 Win=512 Len=0","3633","80"
"7334","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3635  >  80 [SYN] Seq=0 Win=512 Len=0","3635","80"
"7335","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  3633 [SYN, ACK] Seq=0 Ack=1007772477 Win=29200 Len=0 MSS=1460","80","3633"
"7336","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3633  >  80 [RST] Seq=1007772477 Win=0 Len=0","3633","80"
"7337","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","[TCP Dup ACK 7335#1] [TCP ACKed unseen segment] 80  >  3633 [ACK] Seq=1 Ack=1007772477 Win=29200 Len=0","80","3633"
"7338","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3633  >  80 [RST] Seq=1007772477 Win=0 Len=0","3633","80"
"7339","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","80  >  3635 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3635"
"7340","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3635  >  80 [RST] Seq=1 Win=0 Len=0","3635","80"
"7341","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3636  >  80 [SYN] Seq=0 Win=512 Len=0","3636","80"
"7342","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 3636  >  80 [SYN] Seq=0 Win=512 Len=0","3636","80"
"7343","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3638  >  80 [SYN] Seq=0 Win=512 Len=0","3638","80"
"7344","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  3636 [SYN, ACK] Seq=0 Ack=834052419 Win=29200 Len=0 MSS=1460","80","3636"
"7345","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3636  >  80 [RST] Seq=834052419 Win=0 Len=0","3636","80"
"7346","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","[TCP Dup ACK 7344#1] [TCP ACKed unseen segment] 80  >  3636 [ACK] Seq=1 Ack=834052419 Win=29200 Len=0","80","3636"
"7347","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3636  >  80 [RST] Seq=834052419 Win=0 Len=0","3636","80"
"7348","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","80  >  3638 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3638"
"7349","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3638  >  80 [RST] Seq=1 Win=0 Len=0","3638","80"
"7350","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3639  >  80 [SYN] Seq=0 Win=512 Len=0","3639","80"
"7351","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","80  >  3639 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3639"
"7352","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3639  >  80 [RST] Seq=1 Win=0 Len=0","3639","80"
"7353","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3640  >  80 [SYN] Seq=0 Win=512 Len=0","3640","80"
"7354","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 3640  >  80 [SYN] Seq=0 Win=512 Len=0","3640","80"
"7355","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","80  >  3640 [SYN, ACK] Seq=0 Ack=2855770971 Win=29200 Len=0 MSS=1460","80","3640"
"7356","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3640  >  80 [RST] Seq=2855770971 Win=0 Len=0","3640","80"
"7357","1595013268.833","192.168.56.104","192.168.56.105","TCP","60","[TCP Dup ACK 7355#1] 80  >  3640 [ACK] Seq=1 Ack=2855770971 Win=29200 Len=0","80","3640"
"7358","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3640  >  80 [RST] Seq=2855770971 Win=0 Len=0","3640","80"
"7359","1595013268.833","192.168.56.105","192.168.56.104","TCP","54","3642  >  80 [SYN] Seq=0 Win=512 Len=0","3642","80"
"7360","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3643  >  80 [SYN] Seq=0 Win=512 Len=0","3643","80"
"7361","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3644  >  80 [SYN] Seq=0 Win=512 Len=0","3644","80"
"7362","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3642 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3642"
"7363","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3642  >  80 [RST] Seq=1 Win=0 Len=0","3642","80"
"7364","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3643 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3643"
"7365","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3643  >  80 [RST] Seq=1 Win=0 Len=0","3643","80"
"7366","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3644 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3644"
"7367","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3644  >  80 [RST] Seq=1 Win=0 Len=0","3644","80"
"7368","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3645  >  80 [SYN] Seq=0 Win=512 Len=0","3645","80"
"7369","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3646  >  80 [SYN] Seq=0 Win=512 Len=0","3646","80"
"7370","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3645 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3645"
"7371","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3645  >  80 [RST] Seq=1 Win=0 Len=0","3645","80"
"7372","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3646 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3646"
"7373","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3646  >  80 [RST] Seq=1 Win=0 Len=0","3646","80"
"7374","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3647  >  80 [SYN] Seq=0 Win=512 Len=0","3647","80"
"7375","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3648  >  80 [SYN] Seq=0 Win=512 Len=0","3648","80"
"7376","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3647 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3647"
"7377","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3647  >  80 [RST] Seq=1 Win=0 Len=0","3647","80"
"7378","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","80  >  3648 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3648"
"7379","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3648  >  80 [RST] Seq=1 Win=0 Len=0","3648","80"
"7380","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3649  >  80 [SYN] Seq=0 Win=512 Len=0","3649","80"
"7381","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 3649  >  80 [SYN] Seq=0 Win=512 Len=0","3649","80"
"7382","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3650  >  80 [SYN] Seq=0 Win=512 Len=0","3650","80"
"7383","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  3649 [SYN, ACK] Seq=0 Ack=870363865 Win=29200 Len=0 MSS=1460","80","3649"
"7384","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3649  >  80 [RST] Seq=870363865 Win=0 Len=0","3649","80"
"7385","1595013268.834","192.168.56.104","192.168.56.105","TCP","60","[TCP Dup ACK 7383#1] [TCP ACKed unseen segment] 80  >  3649 [ACK] Seq=1 Ack=870363865 Win=29200 Len=0","80","3649"
"7386","1595013268.834","192.168.56.105","192.168.56.104","TCP","54","3649  >  80 [RST] Seq=870363865 Win=0 Len=0","3649","80"
"7387","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3650 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3650"
"7388","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3650  >  80 [RST] Seq=1 Win=0 Len=0","3650","80"
"7389","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3652  >  80 [SYN] Seq=0 Win=512 Len=0","3652","80"
"7390","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3652 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3652"
"7391","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3652  >  80 [RST] Seq=1 Win=0 Len=0","3652","80"
"7392","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3653  >  80 [SYN] Seq=0 Win=512 Len=0","3653","80"
"7393","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3654  >  80 [SYN] Seq=0 Win=512 Len=0","3654","80"
"7394","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3655  >  80 [SYN] Seq=0 Win=512 Len=0","3655","80"
"7395","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3653 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3653"
"7396","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3653  >  80 [RST] Seq=1 Win=0 Len=0","3653","80"
"7397","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3654 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3654"
"7398","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3654  >  80 [RST] Seq=1 Win=0 Len=0","3654","80"
"7399","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3655 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3655"
"7400","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3655  >  80 [RST] Seq=1 Win=0 Len=0","3655","80"
"7401","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3656  >  80 [SYN] Seq=0 Win=512 Len=0","3656","80"
"7402","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3657  >  80 [SYN] Seq=0 Win=512 Len=0","3657","80"
"7403","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3656 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3656"
"7404","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3656  >  80 [RST] Seq=1 Win=0 Len=0","3656","80"
"7405","1595013268.835","192.168.56.104","192.168.56.105","TCP","60","80  >  3657 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3657"
"7406","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3657  >  80 [RST] Seq=1 Win=0 Len=0","3657","80"
"7407","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3658  >  80 [SYN] Seq=0 Win=512 Len=0","3658","80"
"7408","1595013268.835","192.168.56.105","192.168.56.104","TCP","54","3659  >  80 [SYN] Seq=0 Win=512 Len=0","3659","80"
"7409","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3658 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3658"
"7410","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3658  >  80 [RST] Seq=1 Win=0 Len=0","3658","80"
"7411","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3659 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3659"
"7412","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3659  >  80 [RST] Seq=1 Win=0 Len=0","3659","80"
"7413","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3660  >  80 [SYN] Seq=0 Win=512 Len=0","3660","80"
"7414","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3660 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3660"
"7415","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3660  >  80 [RST] Seq=1 Win=0 Len=0","3660","80"
"7416","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3661  >  80 [SYN] Seq=0 Win=512 Len=0","3661","80"
"7417","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3662  >  80 [SYN] Seq=0 Win=512 Len=0","3662","80"
"7418","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3661 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3661"
"7419","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3661  >  80 [RST] Seq=1 Win=0 Len=0","3661","80"
"7420","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3662 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3662"
"7421","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3662  >  80 [RST] Seq=1 Win=0 Len=0","3662","80"
"7422","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3663  >  80 [SYN] Seq=0 Win=512 Len=0","3663","80"
"7423","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3664  >  80 [SYN] Seq=0 Win=512 Len=0","3664","80"
"7424","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3663 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3663"
"7425","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3663  >  80 [RST] Seq=1 Win=0 Len=0","3663","80"
"7426","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3664 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3664"
"7427","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3664  >  80 [RST] Seq=1 Win=0 Len=0","3664","80"
"7428","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3665  >  80 [SYN] Seq=0 Win=512 Len=0","3665","80"
"7429","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3666  >  80 [SYN] Seq=0 Win=512 Len=0","3666","80"
"7430","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3665 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3665"
"7431","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3665  >  80 [RST] Seq=1 Win=0 Len=0","3665","80"
"7432","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3667  >  80 [SYN] Seq=0 Win=512 Len=0","3667","80"
"7433","1595013268.836","192.168.56.104","192.168.56.105","TCP","60","80  >  3666 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3666"
"7434","1595013268.836","192.168.56.105","192.168.56.104","TCP","54","3666  >  80 [RST] Seq=1 Win=0 Len=0","3666","80"
"7435","1595013268.837","192.168.56.104","192.168.56.105","TCP","60","80  >  3667 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3667"
"7436","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3667  >  80 [RST] Seq=1 Win=0 Len=0","3667","80"
"7437","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3668  >  80 [SYN] Seq=0 Win=512 Len=0","3668","80"
"7438","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3669  >  80 [SYN] Seq=0 Win=512 Len=0","3669","80"
"7439","1595013268.837","192.168.56.104","192.168.56.105","TCP","60","80  >  3668 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3668"
"7440","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3668  >  80 [RST] Seq=1 Win=0 Len=0","3668","80"
"7441","1595013268.837","192.168.56.104","192.168.56.105","TCP","60","80  >  3669 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3669"
"7442","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3669  >  80 [RST] Seq=1 Win=0 Len=0","3669","80"
"7443","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3670  >  80 [SYN] Seq=0 Win=512 Len=0","3670","80"
"7444","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3671  >  80 [SYN] Seq=0 Win=512 Len=0","3671","80"
"7445","1595013268.837","192.168.56.104","192.168.56.105","TCP","60","80  >  3670 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3670"
"7446","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3670  >  80 [RST] Seq=1 Win=0 Len=0","3670","80"
"7447","1595013268.837","192.168.56.104","192.168.56.105","TCP","60","80  >  3671 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460","80","3671"
"7448","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3671  >  80 [RST] Seq=1 Win=0 Len=0","3671","80"
"7449","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","3672  >  80 [SYN] Seq=0 Win=512 Len=0","3672","80"
"7450","1595013268.837","192.168.56.105","192.168.56.104","TCP","54","[TCP Port numbers reused] 3672  >  80 [SYN] Seq=0 Win=512 Len=0","3672","80"
"7451","1595013268.837","192.168.56.104","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  3672 [SYN, ACK] Seq=0 Ack=40131911 Win=29200 Len=0 MSS=1460","80","3672"
