"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"9027","1594609691.724464462","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","55916","22"
"9028","1594609691.724827165","192.168.56.101","192.168.56.105","TCP","66","22  >  55916 [ACK] Seq=2533 Ack=1705 Win=30720 Len=0 TSval=2259979 TSecr=1871199148","22","55916"
"9029","1594609691.724977553","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","55916"
"9030","1594609691.726060758","192.168.56.105","192.168.56.101","SSHv2","162","Client: Encrypted packet (len=96)","55916","22"
"9031","1594609691.728766530","192.168.56.101","192.168.56.105","TCP","66","22  >  55272 [ACK] Seq=2741 Ack=1977 Win=30720 Len=0 TSval=2259980 TSecr=1871199112","22","55272"
"9032","1594609691.764272486","192.168.56.101","192.168.56.105","TCP","66","22  >  55916 [ACK] Seq=2597 Ack=1801 Win=30720 Len=0 TSval=2259989 TSecr=1871199150","22","55916"
"9033","1594609691.773452660","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","55928"
"9034","1594609691.775064316","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","55928","22"
"9035","1594609691.775385322","192.168.56.101","192.168.56.105","TCP","66","22  >  55928 [ACK] Seq=2533 Ack=1689 Win=30720 Len=0 TSval=2259991 TSecr=1871199199","22","55928"
"9036","1594609691.775521241","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","55928"
"9037","1594609691.775761087","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","55928","22"
"9038","1594609691.813150583","192.168.56.101","192.168.56.105","TCP","66","22  >  55928 [ACK] Seq=2597 Ack=1801 Win=30720 Len=0 TSval=2260001 TSecr=1871199199","22","55928"
"9039","1594609693.613315675","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","56034"
"9040","1594609693.613455633","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","56028"
"9041","1594609693.613671072","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","56036"
"9042","1594609693.613880696","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","56030"
"9043","1594609693.616007736","192.168.56.101","192.168.56.105","SSHv2","178","Server: Encrypted packet (len=112)","22","55596"
"9044","1594609693.616032852","192.168.56.101","192.168.56.105","TCP","66","22  >  55596 [FIN, ACK] Seq=2853 Ack=1961 Win=30720 Len=0 TSval=2260451 TSecr=1871199017","22","55596"
"9045","1594609693.616430178","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","56038"
"9046","1594609693.616468991","192.168.56.105","192.168.56.101","TCP","66","55596  >  22 [FIN, ACK] Seq=1961 Ack=2854 Win=64128 Len=0 TSval=1871201040 TSecr=2260451","55596","22"
"9047","1594609693.616750571","192.168.56.101","192.168.56.105","TCP","66","22  >  55596 [ACK] Seq=2854 Ack=1962 Win=30720 Len=0 TSval=2260452 TSecr=1871201040","22","55596"
"9048","1594609693.616942035","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","56040"
"9049","1594609693.619149449","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","56040","22"
"9050","1594609693.619411116","192.168.56.101","192.168.56.105","TCP","66","22  >  56040 [ACK] Seq=2677 Ack=1849 Win=30720 Len=0 TSval=2260452 TSecr=1871201043","22","56040"
"9051","1594609693.619497156","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","56040"
"9052","1594609693.620018411","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","56040","22"
"9053","1594609693.620118455","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","56028","22"
"9054","1594609693.620269581","192.168.56.101","192.168.56.105","TCP","66","22  >  56028 [ACK] Seq=2677 Ack=1849 Win=30720 Len=0 TSval=2260453 TSecr=1871201044","22","56028"
"9055","1594609693.620389760","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","56028"
"9056","1594609693.620715855","192.168.56.105","192.168.56.101","SSHv2","162","Client: Encrypted packet (len=96)","56028","22"
"9057","1594609693.620904959","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","56030","22"
"9058","1594609693.620998233","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","56036","22"
"9059","1594609693.621096248","192.168.56.101","192.168.56.105","TCP","66","22  >  56030 [ACK] Seq=2677 Ack=1849 Win=30720 Len=0 TSval=2260453 TSecr=1871201044","22","56030"
"9060","1594609693.621102267","192.168.56.101","192.168.56.105","TCP","66","22  >  56036 [ACK] Seq=2677 Ack=1881 Win=30720 Len=0 TSval=2260453 TSecr=1871201045","22","56036"
"9061","1594609693.621212474","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","56034","22"
"9062","1594609693.621241872","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","56036"
"9063","1594609693.621322284","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","56030"
"9064","1594609693.621392968","192.168.56.101","192.168.56.105","TCP","66","22  >  56034 [ACK] Seq=2677 Ack=1865 Win=30720 Len=0 TSval=2260453 TSecr=1871201045","22","56034"
"9065","1594609693.621595797","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","56036","22"
"9066","1594609693.621754916","192.168.56.105","192.168.56.101","SSHv2","162","Client: Encrypted packet (len=96)","56030","22"
"9067","1594609693.621820329","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","56038","22"
"9068","1594609693.621979099","192.168.56.101","192.168.56.105","TCP","66","22  >  56038 [ACK] Seq=2677 Ack=1897 Win=30720 Len=0 TSval=2260453 TSecr=1871201045","22","56038"
"9069","1594609693.632302986","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","56038"
"9070","1594609693.632314074","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","56034"
"9071","1594609693.632624009","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","56038","22"
"9072","1594609693.632973978","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","56034","22"
"9073","1594609693.660851439","192.168.56.101","192.168.56.105","TCP","66","22  >  56040 [ACK] Seq=2741 Ack=1961 Win=30720 Len=0 TSval=2260463 TSecr=1871201044","22","56040"
"9074","1594609693.660860564","192.168.56.101","192.168.56.105","TCP","66","22  >  56028 [ACK] Seq=2741 Ack=1945 Win=30720 Len=0 TSval=2260463 TSecr=1871201044","22","56028"
"9075","1594609693.660862908","192.168.56.101","192.168.56.105","TCP","66","22  >  56036 [ACK] Seq=2741 Ack=1993 Win=30720 Len=0 TSval=2260463 TSecr=1871201045","22","56036"
"9076","1594609693.660864972","192.168.56.101","192.168.56.105","TCP","66","22  >  56030 [ACK] Seq=2741 Ack=1945 Win=30720 Len=0 TSval=2260463 TSecr=1871201045","22","56030"
"9077","1594609693.672285267","192.168.56.101","192.168.56.105","TCP","66","22  >  56038 [ACK] Seq=2741 Ack=2009 Win=30720 Len=0 TSval=2260466 TSecr=1871201056","22","56038"
"9078","1594609693.672293997","192.168.56.101","192.168.56.105","TCP","66","22  >  56034 [ACK] Seq=2741 Ack=1977 Win=30720 Len=0 TSval=2260466 TSecr=1871201056","22","56034"
"9079","1594609693.675163378","192.168.56.101","192.168.56.105","SSHv2","178","Server: Encrypted packet (len=112)","22","55272"
"9080","1594609693.675174268","192.168.56.101","192.168.56.105","TCP","66","22  >  55272 [FIN, ACK] Seq=2853 Ack=1977 Win=30720 Len=0 TSval=2260466 TSecr=1871199112","22","55272"
"9081","1594609693.675466277","192.168.56.105","192.168.56.101","TCP","66","55272  >  22 [FIN, ACK] Seq=1977 Ack=2854 Win=64128 Len=0 TSval=1871201099 TSecr=2260466","55272","22"
"9082","1594609693.675694391","192.168.56.101","192.168.56.105","TCP","66","22  >  55272 [ACK] Seq=2854 Ack=1978 Win=30720 Len=0 TSval=2260466 TSecr=1871201099","22","55272"
"9083","1594609693.717096881","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","55916"
"9084","1594609693.718492282","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","55916","22"
"9085","1594609693.718772390","192.168.56.101","192.168.56.105","TCP","66","22  >  55916 [ACK] Seq=2677 Ack=1865 Win=30720 Len=0 TSval=2260477 TSecr=1871201142","22","55916"
"9086","1594609693.718858965","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","55916"
"9087","1594609693.719035660","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","55916","22"
"9088","1594609693.723192708","192.168.56.105","192.168.56.101","TCP","74","58446  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1871201147 TSecr=0 WS=128","58446","22"
"9089","1594609693.723529476","192.168.56.101","192.168.56.105","TCP","74","22  >  58446 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2260478 TSecr=1871201147 WS=128","22","58446"
"9090","1594609693.723547167","192.168.56.105","192.168.56.101","TCP","66","58446  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1871201147 TSecr=2260478","58446","22"
"9091","1594609693.723846540","192.168.56.105","192.168.56.101","SSHv2","90","Client: Protocol (SSH-2.0-paramiko_2.6.0)","58446","22"
"9092","1594609693.724123550","192.168.56.101","192.168.56.105","TCP","66","22  >  58446 [ACK] Seq=1 Ack=25 Win=29056 Len=0 TSval=2260478 TSecr=1871201147","22","58446"
"9093","1594609693.731641569","192.168.56.101","192.168.56.105","SSHv2","110","Server: Protocol (SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.13)","22","58446"
"9094","1594609693.731651393","192.168.56.105","192.168.56.101","TCP","66","58446  >  22 [ACK] Seq=25 Ack=45 Win=64256 Len=0 TSval=1871201155 TSecr=2260480","58446","22"
"9095","1594609693.732378761","192.168.56.105","192.168.56.101","SSHv2","946","Client: Key Exchange Init","58446","22"
"9096","1594609693.732740898","192.168.56.101","192.168.56.105","SSHv2","1698","Server: Key Exchange Init","22","58446"
"9097","1594609693.732752206","192.168.56.105","192.168.56.101","TCP","66","58446  >  22 [ACK] Seq=905 Ack=1677 Win=64128 Len=0 TSval=1871201156 TSecr=2260481","58446","22"
"9098","1594609693.733342753","192.168.56.105","192.168.56.101","SSHv2","114","Client: Elliptic Curve Diffie-Hellman Key Exchange Init","58446","22"
"9099","1594609693.737336131","192.168.56.101","192.168.56.105","SSHv2","346","Server: Elliptic Curve Diffie-Hellman Key Exchange Reply, New Keys","22","58446"
"9100","1594609693.737345321","192.168.56.105","192.168.56.101","TCP","66","58446  >  22 [ACK] Seq=953 Ack=1957 Win=64128 Len=0 TSval=1871201161 TSecr=2260482","58446","22"
"9101","1594609693.738488111","192.168.56.105","192.168.56.101","SSHv2","82","Client: New Keys","58446","22"
"9102","1594609693.756974522","192.168.56.101","192.168.56.105","TCP","66","22  >  55916 [ACK] Seq=2741 Ack=1977 Win=30720 Len=0 TSval=2260487 TSecr=1871201143","22","55916"
"9103","1594609693.763047111","192.168.56.101","192.168.56.105","SSHv2","146","Server: Encrypted packet (len=80)","22","55928"
"9104","1594609693.765590871","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","55928","22"
"9105","1594609693.766009213","192.168.56.101","192.168.56.105","TCP","66","22  >  55928 [ACK] Seq=2677 Ack=1865 Win=30720 Len=0 TSval=2260489 TSecr=1871201189","22","55928"
"9106","1594609693.766548019","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","55928"
"9107","1594609693.766816000","192.168.56.105","192.168.56.101","SSHv2","162","Client: Encrypted packet (len=96)","55928","22"
"9108","1594609693.776638331","192.168.56.101","192.168.56.105","TCP","66","22  >  58446 [ACK] Seq=1957 Ack=969 Win=30720 Len=0 TSval=2260492 TSecr=1871201162","22","58446"
"9109","1594609693.776649849","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","58446","22"
"9110","1594609693.776887189","192.168.56.101","192.168.56.105","TCP","66","22  >  58446 [ACK] Seq=1957 Ack=1033 Win=30720 Len=0 TSval=2260492 TSecr=1871201200","22","58446"
"9111","1594609693.777089573","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","58446"
"9112","1594609693.777097043","192.168.56.105","192.168.56.101","TCP","66","58446  >  22 [ACK] Seq=1033 Ack=2021 Win=64128 Len=0 TSval=1871201201 TSecr=2260492","58446","22"
"9113","1594609693.777567475","192.168.56.105","192.168.56.101","SSHv2","162","Client: Encrypted packet (len=96)","58446","22"
"9114","1594609693.778778315","192.168.56.105","192.168.56.101","TCP","74","58462  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1871201202 TSecr=0 WS=128","58462","22"
"9115","1594609693.779059435","192.168.56.101","192.168.56.105","TCP","74","22  >  58462 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2260492 TSecr=1871201202 WS=128","22","58462"
"9116","1594609693.779076059","192.168.56.105","192.168.56.101","TCP","66","58462  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1871201203 TSecr=2260492","58462","22"
"9117","1594609693.779350492","192.168.56.105","192.168.56.101","SSHv2","90","Client: Protocol (SSH-2.0-paramiko_2.6.0)","58462","22"
"9118","1594609693.779601520","192.168.56.101","192.168.56.105","TCP","66","22  >  58462 [ACK] Seq=1 Ack=25 Win=29056 Len=0 TSval=2260492 TSecr=1871201203","22","58462"
"9119","1594609693.789355537","192.168.56.101","192.168.56.105","SSHv2","110","Server: Protocol (SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2.13)","22","58462"
"9120","1594609693.789366308","192.168.56.105","192.168.56.101","TCP","66","58462  >  22 [ACK] Seq=25 Ack=45 Win=64256 Len=0 TSval=1871201213 TSecr=2260495","58462","22"
"9121","1594609693.790066052","192.168.56.101","192.168.56.105","SSHv2","1698","Server: Key Exchange Init","22","58462"
"9122","1594609693.790073331","192.168.56.105","192.168.56.101","TCP","66","58462  >  22 [ACK] Seq=25 Ack=1677 Win=64128 Len=0 TSval=1871201214 TSecr=2260495","58462","22"
"9123","1594609693.790416200","192.168.56.105","192.168.56.101","SSHv2","946","Client: Key Exchange Init","58462","22"
"9124","1594609693.804770164","192.168.56.101","192.168.56.105","TCP","66","22  >  55928 [ACK] Seq=2741 Ack=1961 Win=30720 Len=0 TSval=2260499 TSecr=1871201190","22","55928"
"9125","1594609693.817485209","192.168.56.101","192.168.56.105","TCP","66","22  >  58446 [ACK] Seq=2021 Ack=1129 Win=30720 Len=0 TSval=2260502 TSecr=1871201201","22","58446"
"9126","1594609693.828201035","192.168.56.101","192.168.56.105","TCP","66","22  >  58462 [ACK] Seq=1677 Ack=905 Win=30720 Len=0 TSval=2260505 TSecr=1871201214","22","58462"
"9127","1594609693.828218043","192.168.56.105","192.168.56.101","SSHv2","114","Client: Elliptic Curve Diffie-Hellman Key Exchange Init","58462","22"
"9128","1594609693.828630263","192.168.56.101","192.168.56.105","TCP","66","22  >  58462 [ACK] Seq=1677 Ack=953 Win=30720 Len=0 TSval=2260505 TSecr=1871201252","22","58462"
"9129","1594609693.831149654","192.168.56.101","192.168.56.105","SSHv2","346","Server: Elliptic Curve Diffie-Hellman Key Exchange Reply, New Keys","22","58462"
"9130","1594609693.831157011","192.168.56.105","192.168.56.101","TCP","66","58462  >  22 [ACK] Seq=953 Ack=1957 Win=64128 Len=0 TSval=1871201255 TSecr=2260505","58462","22"
"9131","1594609693.832387428","192.168.56.105","192.168.56.101","SSHv2","82","Client: New Keys","58462","22"
"9132","1594609693.873164062","192.168.56.101","192.168.56.105","TCP","66","22  >  58462 [ACK] Seq=1957 Ack=969 Win=30720 Len=0 TSval=2260516 TSecr=1871201256","22","58462"
"9133","1594609693.873177228","192.168.56.105","192.168.56.101","SSHv2","130","Client: Encrypted packet (len=64)","58462","22"
"9134","1594609693.873557594","192.168.56.101","192.168.56.105","TCP","66","22  >  58462 [ACK] Seq=1957 Ack=1033 Win=30720 Len=0 TSval=2260516 TSecr=1871201297","22","58462"
"9135","1594609693.873718126","192.168.56.101","192.168.56.105","SSHv2","130","Server: Encrypted packet (len=64)","22","58462"
"9136","1594609693.873723135","192.168.56.105","192.168.56.101","TCP","66","58462  >  22 [ACK] Seq=1033 Ack=2021 Win=64128 Len=0 TSval=1871201297 TSecr=2260516","58462","22"
"9137","1594609693.874352837","192.168.56.105","192.168.56.101","SSHv2","178","Client: Encrypted packet (len=112)","58462","22"
"9138","1594609693.912280988","192.168.56.101","192.168.56.105","TCP","66","22  >  58462 [ACK] Seq=2021 Ack=1145 Win=30720 Len=0 TSval=2260526 TSecr=1871201298","22","58462"
"9139","1594609695.914436925","192.168.56.101","192.168.56.105","SSHv2","178","Server: Encrypted packet (len=112)","22","56040"
"9140","1594609695.914450048","192.168.56.101","192.168.56.105","TCP","66","22  >  56040 [FIN, ACK] Seq=2853 Ack=1961 Win=30720 Len=0 TSval=2261026 TSecr=1871201044","22","56040"
"9141","1594609695.914892187","192.168.56.101","192.168.56.105","SSHv2","178","Server: Encrypted packet (len=112)","22","56036"
"9142","1594609695.914905624","192.168.56.101","192.168.56.105","TCP","66","22  >  56036 [FIN, ACK] Seq=2853 Ack=1993 Win=30720 Len=0 TSval=2261026 TSecr=1871201045","22","56036"
